school_id,major_id,year,province,subject_type,min_score,min_rank,plan_count
S004,M00404,2023,四川,历史,591,10464,27
S004,M00404,2024,四川,历史,590,11785,19
S004,M00404,2025,四川,历史,590,11740,27
S004,M00404,2023,湖南,物理,593,9601,15
S004,M00404,2024,湖南,物理,593,9487,6
S004,M00404,2025,湖南,物理,592,10190,30
S004,M00404,2023,湖南,历史,592,9909,18
S004,M00404,2024,湖南,历史,592,10302,27
S004,M00404,2025,湖南,历史,593,9144,23
S004,M00404,2023,河南,物理,590,11693,28
S004,M00404,2024,河南,物理,591,11059,27
S004,M00404,2025,河南,物理,590,11417,8
S004,M00404,2023,河南,历史,591,10903,16
S004,M00404,2024,河南,历史,590,11146,19
S004,M00404,2025,河南,历史,589,12299,17
S004,M00405,2023,北京,物理,603,4570,5
S004,M00405,2024,北京,物理,602,4958,18
S004,M00405,2025,北京,物理,603,4674,13
S004,M00405,2023,北京,历史,601,5187,18
S004,M00405,2024,北京,历史,602,4927,4
S004,M00405,2025,北京,历史,602,4852,18
S004,M00405,2023,广东,物理,593,9097,21
S004,M00405,2024,广东,物理,593,9384,24
S004,M00405,2025,广东,物理,594,8416,17
S004,M00405,2023,广东,历史,594,8750,17
S004,M00405,2024,广东,历史,594,8879,12
S004,M00405,2025,广东,历史,592,9784,15
S004,M00405,2023,江苏,物理,596,7266,18
S004,M00405,2024,江苏,物理,598,6505,20
S004,M00405,2025,江苏,物理,598,6478,19
S004,M00405,2023,江苏,历史,598,6656,28
S004,M00405,2024,江苏,历史,597,6950,11
S004,M00405,2025,江苏,历史,596,7303,11
S004,M00405,2023,四川,物理,593,9109,25
S004,M00405,2024,四川,物理,594,8661,26
S004,M00405,2025,四川,物理,594,8889,11
S004,M00405,2023,四川,历史,593,9143,27
S004,M00405,2024,四川,历史,593,9037,16
S004,M00405,2025,四川,历史,594,8800,30
S004,M00405,2023,湖南,物理,594,8744,24
S004,M00405,2024,湖南,物理,594,8952,4
S004,M00405,2025,湖南,物理,594,8590,14
S004,M00405,2023,湖南,历史,595,8298,14
S004,M00405,2024,湖南,历史,594,8845,18
S004,M00405,2025,湖南,历史,595,8043,20
S004,M00405,2023,河南,物理,597,7061,13
S004,M00405,2024,河南,物理,597,6981,17
S004,M00405,2025,河南,物理,597,7053,3
S004,M00405,2023,河南,历史,596,7673,8
S004,M00405,2024,河南,历史,596,7506,30
S004,M00405,2025,河南,历史,598,6711,25
S004,M00406,2023,北京,历史,601,5187,30
S004,M00406,2024,北京,历史,603,4637,11
S004,M00406,2025,北京,历史,601,5343,17
S004,M00406,2023,广东,历史,596,7623,7
S004,M00406,2024,广东,历史,596,7479,2
S004,M00406,2025,广东,历史,597,6791,24
S004,M00406,2023,江苏,历史,594,8503,5
S004,M00406,2024,江苏,历史,594,8369,16
S004,M00406,2025,江苏,历史,593,9048,21
S004,M00406,2023,四川,历史,593,8983,13
S004,M00406,2024,四川,历史,592,9691,30
S004,M00406,2025,四川,历史,594,8906,10
S004,M00406,2023,湖南,历史,596,7317,24
S004,M00406,2024,湖南,历史,597,7126,23
S004,M00406,2025,湖南,历史,596,7611,8
S004,M00406,2023,河南,历史,593,9261,5
S004,M00406,2024,河南,历史,592,9959,30
S004,M00406,2025,河南,历史,593,9420,13
S004,M00407,2023,北京,物理,604,4090,3
S004,M00407,2024,北京,物理,605,3797,26
S004,M00407,2025,北京,物理,604,4139,5
S004,M00407,2023,广东,物理,595,8015,16
S004,M00407,2024,广东,物理,595,7901,17
S004,M00407,2025,广东,物理,596,7395,15
S004,M00407,2023,江苏,物理,597,7195,24
S004,M00407,2024,江苏,物理,595,7967,22
S004,M00407,2025,江苏,物理,596,7381,14
S004,M00407,2023,四川,物理,597,7036,21
S004,M00407,2024,四川,物理,595,7901,27
S004,M00407,2025,四川,物理,597,6964,25
S004,M00407,2023,湖南,物理,598,6665,7
S004,M00407,2024,湖南,物理,597,7099,16
S004,M00407,2025,湖南,物理,598,6597,14
S004,M00407,2023,河南,物理,599,6046,30
S004,M00407,2024,河南,物理,598,6658,10
S004,M00407,2025,河南,物理,600,5725,12
S004,M00408,2023,北京,历史,599,6015,11
S004,M00408,2024,北京,历史,598,6696,30
S004,M00408,2025,北京,历史,597,6858,27
S004,M00408,2023,广东,历史,592,9881,16
S004,M00408,2024,广东,历史,592,9691,27
S004,M00408,2025,广东,历史,591,10479,11
S004,M00408,2023,江苏,历史,590,11626,18
S004,M00408,2024,江苏,历史,589,12832,26
S004,M00408,2025,江苏,历史,589,12183,28
S004,M00408,2023,四川,历史,593,9337,5
S004,M00408,2024,四川,历史,593,9093,11
S004,M00408,2025,四川,历史,593,9025,29
S004,M00408,2023,湖南,历史,588,13308,6
S004,M00408,2024,湖南,历史,589,12220,17
S004,M00408,2025,湖南,历史,590,11802,19
S004,M00408,2023,河南,历史,592,10222,17
S004,M00408,2024,河南,历史,591,11027,21
S004,M00408,2025,河南,历史,590,11653,26
S005,M00501,2023,北京,历史,597,6762,8
S005,M00501,2024,北京,历史,598,6510,16
S005,M00501,2025,北京,历史,599,6227,12
S005,M00501,2023,广东,历史,592,9837,18
S005,M00501,2024,广东,历史,591,10499,26
S005,M00501,2025,广东,历史,591,10632,13
S005,M00501,2023,江苏,历史,593,9398,16
S005,M00501,2024,江苏,历史,594,8460,24
S005,M00501,2025,江苏,历史,594,8939,3
S005,M00501,2023,四川,历史,592,9790,10
S005,M00501,2024,四川,历史,592,10253,8
S005,M00501,2025,四川,历史,591,10500,26
S005,M00501,2023,湖南,历史,589,12397,22
S005,M00501,2024,湖南,历史,589,12508,11
S005,M00501,2025,湖南,历史,590,11602,17
S005,M00501,2023,河南,历史,593,9590,24
S005,M00501,2024,河南,历史,592,9706,12
S005,M00501,2025,河南,历史,591,11096,20
S005,M00502,2023,北京,物理,604,4201,29
S005,M00502,2024,北京,物理,602,4820,20
S005,M00502,2025,北京,物理,602,4856,22
S005,M00502,2023,北京,历史,604,4278,4
S005,M00502,2024,北京,历史,603,4601,29
S005,M00502,2025,北京,历史,603,4619,30
S005,M00502,2023,广东,物理,595,8140,6
S005,M00502,2024,广东,物理,596,7558,4
S005,M00502,2025,广东,物理,596,7327,29
S005,M00502,2023,广东,历史,594,8407,5
S005,M00502,2024,广东,历史,594,8452,30
S005,M00502,2025,广东,历史,595,8202,4
S005,M00502,2023,江苏,物理,597,6864,21
S005,M00502,2024,江苏,物理,597,7206,6
S005,M00502,2025,江苏,物理,598,6546,27
S005,M00502,2023,江苏,历史,596,7237,28
S005,M00502,2024,江苏,历史,597,7129,6
S005,M00502,2025,江苏,历史,597,6993,14
S005,M00502,2023,四川,物理,595,8229,24
S005,M00502,2024,四川,物理,594,8530,25
S005,M00502,2025,四川,物理,594,8702,15
S005,M00502,2023,四川,历史,594,8629,18
S005,M00502,2024,四川,历史,594,8723,10
S005,M00502,2025,四川,历史,596,7757,13
S005,M00502,2023,湖南,物理,599,6104,30
S005,M00502,2024,湖南,物理,598,6584,3
S005,M00502,2025,湖南,物理,599,6084,9
S005,M00502,2023,湖南,历史,598,6500,28
S005,M00502,2024,湖南,历史,599,6068,23
S005,M00502,2025,湖南,历史,599,6169,10
S005,M00502,2023,河南,物理,596,7684,15
S005,M00502,2024,河南,物理,596,7436,30
S005,M00502,2025,河南,物理,595,7838,25
S005,M00502,2023,河南,历史,597,6967,12
S005,M00502,2024,河南,历史,597,7071,20
S005,M00502,2025,河南,历史,595,7825,28
S005,M00503,2023,北京,物理,597,6806,30
S005,M00503,2024,北京,物理,598,6302,17
S005,M00503,2025,北京,物理,596,7252,6
S005,M00503,2023,北京,历史,598,6383,10
S005,M00503,2024,北京,历史,597,6848,8
S005,M00503,2025,北京,历史,597,6836,25
S005,M00503,2023,广东,物理,593,9330,2
S005,M00503,2024,广东,物理,591,10550,4
S005,M00503,2025,广东,物理,592,9861,5
S005,M00503,2023,广东,历史,591,10791,6
S005,M00503,2024,广东,历史,591,10490,28
S005,M00503,2025,广东,历史,591,10664,20
S005,M00503,2023,江苏,物理,593,9570,30
S005,M00503,2024,江苏,物理,593,9345,24
S005,M00503,2025,江苏,物理,592,9760,4
S005,M00503,2023,江苏,历史,592,9949,12
S005,M00503,2024,江苏,历史,592,9767,10
S005,M00503,2025,江苏,历史,592,10033,18
S005,M00503,2023,四川,物理,589,12031,7
S005,M00503,2024,四川,物理,589,12627,29
S005,M00503,2025,四川,物理,589,12035,8
S005,M00503,2023,四川,历史,590,11576,25
S005,M00503,2024,四川,历史,590,11817,14
S005,M00503,2025,四川,历史,590,11694,12
S005,M00503,2023,湖南,物理,590,11657,10
S005,M00503,2024,湖南,物理,591,10508,24
S005,M00503,2025,湖南,物理,590,11523,5
S005,M00503,2023,湖南,历史,590,11472,23
S005,M00503,2024,湖南,历史,591,10469,13
S005,M00503,2025,湖南,历史,591,10496,19
S005,M00503,2023,河南,物理,589,12712,27
S005,M00503,2024,河南,物理,589,11985,5
S005,M00503,2025,河南,物理,589,12398,22
S005,M00503,2023,河南,历史,591,10891,29
S005,M00503,2024,河南,历史,590,11783,14
S005,M00503,2025,河南,历史,590,11288,12
S005,M00504,2023,北京,物理,599,5895,16
S005,M00504,2024,北京,物理,599,6155,20
S005,M00504,2025,北京,物理,600,5716,13
S005,M00504,2023,北京,历史,599,6086,10
S005,M00504,2024,北京,历史,599,6178,14
S005,M00504,2025,北京,历史,598,6356,12
S005,M00504,2023,广东,物理,591,10883,26
S005,M00504,2024,广东,物理,589,12497,26
S005,M00504,2025,广东,物理,591,11062,30
S005,M00504,2023,广东,历史,591,11091,11
S005,M00504,2024,广东,历史,591,10747,10
S005,M00504,2025,广东,历史,590,11335,6
S005,M00504,2023,江苏,物理,592,10120,20
S005,M00504,2024,江苏,物理,592,9926,9
S005,M00504,2025,江苏,物理,591,10650,25
S005,M00504,2023,江苏,历史,590,11164,5
S005,M00504,2024,江苏,历史,591,10693,25
S005,M00504,2025,江苏,历史,592,10304,20
S005,M00504,2023,四川,物理,595,8159,2
S005,M00504,2024,四川,物理,595,8252,14
S005,M00504,2025,四川,物理,595,7783,22
S005,M00504,2023,四川,历史,595,8092,20
S005,M00504,2024,四川,历史,595,7895,15
S005,M00504,2025,四川,历史,596,7452,16
S005,M00504,2023,湖南,物理,590,11502,24
S005,M00504,2024,湖南,物理,591,10512,21
S005,M00504,2025,湖南,物理,591,10823,4
S005,M00504,2023,湖南,历史,591,10533,23
S005,M00504,2024,湖南,历史,591,10577,18
S005,M00504,2025,湖南,历史,590,11579,16
S005,M00504,2023,河南,物理,595,7875,14
S005,M00504,2024,河南,物理,595,7829,20
S005,M00504,2025,河南,物理,594,8443,11
S005,M00504,2023,河南,历史,593,9025,11
S005,M00504,2024,河南,历史,594,8373,6
S005,M00504,2025,河南,历史,595,8006,20
S005,M00505,2023,北京,物理,608,3121,22
S005,M00505,2024,北京,物理,607,3294,13
S005,M00505,2025,北京,物理,608,3192,26
S005,M00505,2023,北京,历史,608,3250,14
S005,M00505,2024,北京,历史,608,3251,11
S005,M00505,2025,北京,历史,608,3141,13
S005,M00505,2023,广东,物理,604,4214,20
S005,M00505,2024,广东,物理,604,4112,2
S005,M00505,2025,广东,物理,603,4513,16
S005,M00505,2023,广东,历史,604,4318,17
S005,M00505,2024,广东,历史,604,4317,3
S005,M00505,2025,广东,历史,602,4723,7
S005,M00505,2023,江苏,物理,601,5406,15
S005,M00505,2024,江苏,物理,601,5117,13
S005,M00505,2025,江苏,物理,601,5251,21
S005,M00505,2023,江苏,历史,602,4987,27
S005,M00505,2024,江苏,历史,600,5458,19
S005,M00505,2025,江苏,历史,600,5532,12
S005,M00505,2023,四川,物理,599,6184,14
S005,M00505,2024,四川,物理,598,6656,2
S005,M00505,2025,四川,物理,599,5979,30
S005,M00505,2023,四川,历史,597,6736,13
S005,M00505,2024,四川,历史,598,6325,3
S005,M00505,2025,四川,历史,597,6845,13
S005,M00505,2023,湖南,物理,599,5939,22
S005,M00505,2024,湖南,物理,600,5535,9
S005,M00505,2025,湖南,物理,600,5437,17
S005,M00505,2023,湖南,历史,599,5938,9
S005,M00505,2024,湖南,历史,599,5845,4
S005,M00505,2025,湖南,历史,599,5840,29
S005,M00505,2023,河南,物理,598,6595,9
S005,M00505,2024,河南,物理,597,6907,12
S005,M00505,2025,河南,物理,599,6007,15
S005,M00505,2023,河南,历史,598,6655,23
S005,M00505,2024,河南,历史,599,6227,14
S005,M00505,2025,河南,历史,599,6192,24
S005,M00506,2023,北京,物理,597,7023,25
S005,M00506,2024,北京,物理,598,6530,14
S005,M00506,2025,北京,物理,599,6218,12
S005,M00506,2023,广东,物理,590,11308,17
S005,M00506,2024,广东,物理,591,10522,26
S005,M00506,2025,广东,物理,590,11429,28
S005,M00506,2023,江苏,物理,589,12244,9
S005,M00506,2024,江苏,物理,588,13609,30
S005,M00506,2025,江苏,物理,588,13005,18
S005,M00506,2023,四川,物理,590,11812,24
S005,M00506,2024,四川,物理,591,10896,6
S005,M00506,2025,四川,物理,590,11617,22
S005,M00506,2023,湖南,物理,590,11845,27
S005,M00506,2024,湖南,物理,590,11566,3
S005,M00506,2025,湖南,物理,589,12648,12
S005,M00506,2023,河南,物理,588,13061,14
S005,M00506,2024,河南,物理,587,14009,20
S005,M00506,2025,河南,物理,589,12439,29
S005,M00507,2023,北京,物理,604,4349,2
S005,M00507,2024,北京,物理,604,4134,7
S005,M00507,2025,北京,物理,603,4531,28
S005,M00507,2023,广东,物理,600,5671,27
S005,M00507,2024,广东,物理,599,5852,5
S005,M00507,2025,广东,物理,601,5282,21
S005,M00507,2023,江苏,物理,600,5716,7
S005,M00507,2024,江苏,物理,600,5664,7
S005,M00507,2025,江苏,物理,600,5601,24
S005,M00507,2023,四川,物理,595,7891,5
S005,M00507,2024,四川,物理,595,8092,15
S005,M00507,2025,四川,物理,594,8651,11
S005,M00507,2023,湖南,物理,598,6549,15
S005,M00507,2024,湖南,物理,596,7586,16
S005,M00507,2025,湖南,物理,598,6723,12
S005,M00507,2023,河南,物理,598,6571,9
S005,M00507,2024,河南,物理,598,6565,27
S005,M00507,2025,河南,物理,597,6949,29
S006,M00601,2023,北京,历史,599,6253,5
S006,M00601,2024,北京,历史,598,6659,24
S006,M00601,2025,北京,历史,596,7238,25
S006,M00601,2023,广东,历史,592,10194,20
S006,M00601,2024,广东,历史,592,9993,2
S006,M00601,2025,广东,历史,592,9920,18
S006,M00601,2023,江苏,历史,592,10097,19
S006,M00601,2024,江苏,历史,591,11113,14
S006,M00601,2025,江苏,历史,592,10083,16
S006,M00601,2023,四川,历史,590,11323,28
S006,M00601,2024,四川,历史,590,11492,4
S006,M00601,2025,四川,历史,591,10955,19
S006,M00601,2023,湖南,历史,593,9156,8
S006,M00601,2024,湖南,历史,592,9703,26
S006,M00601,2025,湖南,历史,594,8486,16
S006,M00601,2023,河南,历史,588,12915,26
S006,M00601,2024,河南,历史,589,12811,18
S006,M00601,2025,河南,历史,589,12160,11
S006,M00602,2023,北京,物理,598,6432,17
S006,M00602,2024,北京,物理,599,6120,4
S006,M00602,2025,北京,物理,600,5753,21
S006,M00602,2023,北京,历史,598,6502,2
S006,M00602,2024,北京,历史,599,5962,2
S006,M00602,2025,北京,历史,599,6064,24
S006,M00602,2023,广东,物理,591,10611,18
S006,M00602,2024,广东,物理,591,10996,15
S006,M00602,2025,广东,物理,591,10494,7
S006,M00602,2023,广东,历史,591,10416,3
S006,M00602,2024,广东,历史,590,11807,16
S006,M00602,2025,广东,历史,590,11185,10
S006,M00602,2023,江苏,物理,590,11804,22
S006,M00602,2024,江苏,物理,589,12057,28
S006,M00602,2025,江苏,物理,590,11502,24
S006,M00602,2023,江苏,历史,590,11302,22
S006,M00602,2024,江苏,历史,591,11029,28
S006,M00602,2025,江苏,历史,589,12104,25
S006,M00602,2023,四川,物理,588,13081,8
S006,M00602,2024,四川,物理,589,12315,28
S006,M00602,2025,四川,物理,588,13121,28
S006,M00602,2023,四川,历史,590,11376,18
S006,M00602,2024,四川,历史,589,12301,27
S006,M00602,2025,四川,历史,589,12601,30
S006,M00602,2023,湖南,物理,591,10388,27
S006,M00602,2024,湖南,物理,592,9915,11
S006,M00602,2025,湖南,物理,590,11212,23
S006,M00602,2023,湖南,历史,591,10677,17
S006,M00602,2024,湖南,历史,592,10222,6
S006,M00602,2025,湖南,历史,591,10946,21
S006,M00602,2023,河南,物理,593,9132,4
S006,M00602,2024,河南,物理,595,8084,14
S006,M00602,2025,河南,物理,595,8332,9
S006,M00602,2023,河南,历史,594,8964,13
S006,M00602,2024,河南,历史,593,9170,27
S006,M00602,2025,河南,历史,594,8948,25
S006,M00603,2023,北京,物理,599,5880,6
S006,M00603,2024,北京,物理,598,6367,4
S006,M00603,2025,北京,物理,598,6443,19
S006,M00603,2023,广东,物理,590,11587,16
S006,M00603,2024,广东,物理,590,11479,27
S006,M00603,2025,广东,物理,590,11268,28
S006,M00603,2023,江苏,物理,594,8488,15
S006,M00603,2024,江苏,物理,594,8731,22
S006,M00603,2025,江苏,物理,594,8729,19
S006,M00603,2023,四川,物理,590,11862,18
S006,M00603,2024,四川,物理,590,11779,7
S006,M00603,2025,四川,物理,590,11225,24
S006,M00603,2023,湖南,物理,593,9171,13
S006,M00603,2024,湖南,物理,591,10701,17
S006,M00603,2025,湖南,物理,593,9301,26
S006,M00603,2023,河南,物理,590,11849,12
S006,M00603,2024,河南,物理,589,12321,4
S006,M00603,2025,河南,物理,590,11750,10
S006,M00604,2023,北京,物理,597,6901,21
S006,M00604,2024,北京,物理,598,6519,20
S006,M00604,2025,北京,物理,598,6323,30
S006,M00604,2023,广东,物理,590,11539,5
S006,M00604,2024,广东,物理,591,10929,12
S006,M00604,2025,广东,物理,591,10447,7
S006,M00604,2023,江苏,物理,593,9590,16
S006,M00604,2024,江苏,物理,593,8984,11
S006,M00604,2025,江苏,物理,593,9377,4
S006,M00604,2023,四川,物理,590,11808,21
S006,M00604,2024,四川,物理,590,11935,9
S006,M00604,2025,四川,物理,589,12623,9
S006,M00604,2023,湖南,物理,591,10833,8
S006,M00604,2024,湖南,物理,591,10973,9
S006,M00604,2025,湖南,物理,592,10055,30
S006,M00604,2023,河南,物理,590,11545,24
S006,M00604,2024,河南,物理,589,12008,16
S006,M00604,2025,河南,物理,590,11553,30
S006,M00605,2023,北京,历史,597,7164,4
S006,M00605,2024,北京,历史,597,7148,4
S006,M00605,2025,北京,历史,599,6217,15
S006,M00605,2023,广东,历史,589,12396,29
S006,M00605,2024,广东,历史,588,12938,25
S006,M00605,2025,广东,历史,590,11575,27
S006,M00605,2023,江苏,历史,588,12964,22
S006,M00605,2024,江苏,历史,587,14255,17
S006,M00605,2025,江苏,历史,588,13374,26
S006,M00605,2023,四川,历史,590,11838,15
S006,M00605,2024,四川,历史,588,13107,12
S006,M00605,2025,四川,历史,590,11627,18
S006,M00605,2023,湖南,历史,592,9874,24
S006,M00605,2024,湖南,历史,592,10069,27
S006,M00605,2025,湖南,历史,591,11026,14
S006,M00605,2023,河南,历史,588,13498,11
S006,M00605,2024,河南,历史,589,12049,27
S006,M00605,2025,河南,历史,588,13461,25
S006,M00606,2023,北京,物理,604,4347,12
S006,M00606,2024,北京,物理,603,4471,23
S006,M00606,2025,北京,物理,604,4323,24
S006,M00606,2023,广东,物理,596,7344,18
S006,M00606,2024,广东,物理,596,7546,3
S006,M00606,2025,广东,物理,596,7654,4
S006,M00606,2023,江苏,物理,599,6132,17
S006,M00606,2024,江苏,物理,598,6372,22
S006,M00606,2025,江苏,物理,599,6170,7
S006,M00606,2023,四川,物理,597,7146,4
S006,M00606,2024,四川,物理,597,6974,14
